Car_id,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Price,Dealer_No,Phone,Transmission_Auto,Transmission_Manual,Color_Black,Color_Pale_White,Color_Red,Body_Style_Hardtop,Body_Style_Hatchback,Body_Style_Passenger,Body_Style_Sedan,Body_Style_SUV,Engine_Double_Overhead_Camshaft,Engine_Overhead_Camshaft,Dealer_Region_Aurora,Dealer_Region_Austin,Dealer_Region_Greenville,Dealer_Region_Janesville,Dealer_Region_Middletown,Dealer_Region_Pasco,Dealer_Region_Scottsdale,Car_Age
C_CND_014039,2023-05-26,Trinity,1,680000,Race Car Help,Nissan,Pathfinder,21000,78758-7841,6089499,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014040,2023-05-26,Sydney,1,1610000,Gartner Buick Hyundai Saab,Nissan,Quest,19000,38701-8047,8452684,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_014041,2023-05-26,Valentina,1,720000,Ryder Truck Rental and Leasing,Infiniti,I30,22000,06457-3834,7042814,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014042,2023-05-26,Sylvie,1,950000,Iceberg Rentals,Oldsmobile,Silhouette,12000,53546-9427,7873453,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_014043,2023-05-26,Talia,1,962000,McKinney Dodge Chrysler Jeep,Toyota,RAV4,22000,85257-3102,6030682,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014044,2023-05-26,Tamar,1,855000,Motor Vehicle Branch Office,Dodge,Durango,10000,78758-7841,7475592,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_014045,2023-05-26,Taylor,1,490000,Nebo Chevrolet,Lincoln,Continental,42000,06457-3834,8454074,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014046,2023-05-26,Tess,1,527000,New Castle Ford Lincoln Mercury,Mitsubishi,Diamante,18000,60504-7114,6338111,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014047,2023-05-26,Ahmed,1,13500,Pars Auto Sales,Chrysler,300M,26000,38701-8047,6804729,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_014048,2023-05-26,Aidan,0,1405000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Explorer,42500,99301-3882,6742708,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_014049,2023-05-26,Sharon,0,1150000,Progressive Shippers Cooperative Association No,Lexus,ES300,34000,53546-9427,8160472,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014050,2023-05-26,Sherry,1,859000,Rabun Used Car Sales,Volkswagen,Beetle,21000,85257-3102,7472243,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014051,2023-05-26,Sophia,0,1025000,Saab-Belle Dodge,Subaru,Forester,17500,60504-7114,8647520,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014052,2023-05-26,Alijah,1,500000,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,19000,06457-3834,8280407,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_014053,2023-05-26,Alvin,1,1100000,Saab-Belle Dodge,Chevrolet,Monte Carlo,26000,60504-7114,7026455,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014054,2023-05-26,Amadou,1,13500,Scrivener Performance Engineering,Plymouth,Voyager,20000,38701-8047,7440846,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014055,2023-05-26,Amar'E,1,800000,Star Enterprises Inc,Saab,05-Sep,28000,99301-3882,8871260,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014056,2023-05-26,Amare,1,3325000,Suburban Ford,Honda,Civic,43500,53546-9427,8653823,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014057,2023-05-26,Amari,1,691000,Tri-State Mack Inc,BMW,528i,25000,85257-3102,7809924,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_014058,2023-05-26,Amir,1,450000,U-Haul CO,Oldsmobile,Silhouette,12000,78758-7841,7449434,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_014059,2023-05-26,Andre,0,910000,Progressive Shippers Cooperative Association No,Lexus,LS400,39000,53546-9427,6005209,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_014060,2023-05-26,Andrew,1,738000,Rabun Used Car Sales,Cadillac,Eldorado,60000,85257-3102,7562970,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_014061,2023-05-26,Angel,1,1140000,Race Car Help,Toyota,RAV4,27000,78758-7841,6074686,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014062,2023-05-26,Anthony,0,1350000,Ryder Truck Rental and Leasing,Mercury,Villager,36000,06457-3834,8830261,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_014063,2023-05-26,Antonio,1,500000,Saab-Belle Dodge,Jaguar,S-Type,20000,60504-7114,6502746,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014064,2023-05-26,Ashton,1,1460000,Scrivener Performance Engineering,Mercedes-B,SLK,17000,38701-8047,8673938,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014065,2023-05-26,Elliott,1,13500,Iceberg Rentals,Mitsubishi,Montero Sport,53000,53546-9427,6300253,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014066,2023-05-26,Kiara,1,1625000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Bravada,18500,99301-3882,8759596,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014067,2023-05-26,Kimberly,0,695000,Progressive Shippers Cooperative Association No,Ford,Mustang,43000,53546-9427,7088827,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014068,2023-05-26,Krystal,1,13500,Rabun Used Car Sales,Cadillac,Escalade,26000,85257-3102,7769082,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_014069,2023-05-26,Ellis,1,13500,McKinney Dodge Chrysler Jeep,Infiniti,I30,15000,85257-3102,8730203,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014070,2023-05-26,Kylie,1,1500000,Ryder Truck Rental and Leasing,Mercedes-B,SLK230,71000,06457-3834,7639966,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014071,2023-05-26,Eric,1,650000,Motor Vehicle Branch Office,Dodge,Ram Pickup,16000,78758-7841,8010499,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014072,2023-05-26,Laura,0,13500,Scrivener Performance Engineering,Cadillac,DeVille,22000,38701-8047,7352489,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_014073,2023-05-26,Grant,1,902000,Progressive Shippers Cooperative Association No,Subaru,Forester,22000,53546-9427,7618067,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014074,2023-05-26,Layla,1,13500,Suburban Ford,Mitsubishi,Diamante,21000,53546-9427,6291929,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014075,2023-05-26,Lea,1,707500,Tri-State Mack Inc,Buick,Park Avenue,12500,85257-3102,7911742,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_014076,2023-05-26,Leah,1,13500,U-Haul CO,Acura,TL,14000,78758-7841,7308200,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014077,2023-05-26,Leila,1,835000,Progressive Shippers Cooperative Association No,Chevrolet,Monte Carlo,20000,53546-9427,6058456,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014078,2023-05-26,Leilani,0,560000,Rabun Used Car Sales,Chrysler,300M,26000,85257-3102,8736605,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_014079,2023-05-26,Lesley,1,13500,Race Car Help,BMW,528i,14001,78758-7841,8727085,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_014080,2023-05-26,Leslie,0,13500,Ryder Truck Rental and Leasing,Honda,Accord,14001,06457-3834,6565395,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
C_CND_014081,2023-05-26,Lesly,1,13500,Saab-Belle Dodge,Mercury,Cougar,28001,60504-7114,7948070,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014082,2023-05-26,Greyson,0,13500,Ryder Truck Rental and Leasing,Chrysler,Concorde,46000,06457-3834,8604914,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_014083,2023-05-26,Andrew,1,1286000,Rabun Used Car Sales,Infiniti,I30,51600,85257-3102,7718781,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_014084,2023-05-26,Lola,1,780000,Star Enterprises Inc,Dodge,Avenger,22001,99301-3882,6588098,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014085,2023-05-26,Bryan,1,13500,Suburban Ford,Volkswagen,Jetta,45001,53546-9427,6921707,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014086,2023-05-26,Aengus,1,720000,Tri-State Mack Inc,Dodge,Viper,31001,85257-3102,7977887,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_014087,2023-05-26,Noelie,1,748000,U-Haul CO,Mitsubishi,Galant,42001,78758-7841,6804382,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014088,2023-05-26,Bryan,1,418000,Capitol KIA,Toyota,Tacoma,24000,38701-8047,6692397,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014089,2023-05-26,Antoine,1,740000,C & M Motors Inc,Mitsubishi,3000GT,21001,60504-7114,6591510,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
C_CND_014090,2023-05-26,Matheo,1,800000,Capitol KIA,BMW,328i,69001,38701-8047,6523986,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
C_CND_014091,2023-05-26,Luka,1,3075000,Chrysler of Tri-Cities,Chevrolet,Monte Carlo,20501,99301-3882,6203524,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014092,2023-05-26,Mathis,1,13500,Chrysler Plymouth,Honda,Accord,19001,53546-9427,6571575,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_014093,2023-05-26,Lilian,1,461000,Classic Chevy,Lincoln,Continental,18001,85257-3102,7898285,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014094,2023-05-26,Vivien,0,620000,Clay Johnson Auto Sales,Plymouth,Voyager,20001,78758-7841,6628540,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014095,2023-05-26,Emma Ines,1,13500,Diehl Motor CO Inc,Ford,F-Series,13001,06457-3834,8890813,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014096,2023-05-26,Lena,1,652000,Enterprise Rent A Car,Toyota,Sienna,19001,60504-7114,7316610,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014097,2023-05-26,Raphael,0,351500,Gartner Buick Hyundai Saab,Acura,Integra,45501,38701-8047,7853309,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014098,2023-05-26,Paul,1,675000,Hatfield Volkswagen,Mercury,Grand Marquis,49001,99301-3882,8114981,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_014099,2023-05-26,Noha,1,682000,Iceberg Rentals,Chevrolet,Metro,19001,53546-9427,7062026,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014100,2023-05-26,Samanta,1,652000,McKinney Dodge Chrysler Jeep,Ford,Escort,12001,85257-3102,6725492,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014101,2023-05-27,Hugo,1,13500,C & M Motors Inc,Mercedes-B,SLK,17001,60504-7114,8085304,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014102,2023-05-27,Bryan,1,366000,Clay Johnson Auto Sales,Ford,Focus,17000,78758-7841,7877403,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014103,2023-05-27,Nagib,1,13500,Chrysler of Tri-Cities,Oldsmobile,Cutlass,41001,99301-3882,8532149,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_014104,2023-05-27,Kelly,1,1950000,Chrysler Plymouth,BMW,528i,14001,53546-9427,6251727,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C_CND_014105,2023-05-27,Mason,1,1740000,Race Car Help,Dodge,Caravan,38000,78758-7841,7711740,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014106,2023-05-27,Laetitia,1,1850000,Clay Johnson Auto Sales,Lincoln,Continental,42001,78758-7841,8056827,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014107,2023-05-27,Myriam,0,1562500,Diehl Motor CO Inc,Plymouth,Voyager,20251,06457-3834,7465937,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014108,2023-05-27,Tessa,1,631500,Pars Auto Sales,Toyota,Celica,25500,38701-8047,6655118,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_014109,2023-05-27,Thea,1,716500,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,25500,99301-3882,8574577,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_014110,2023-05-27,Toby,1,541000,Progressive Shippers Cooperative Association No,Toyota,Celica,14000,53546-9427,6087095,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C_CND_014111,2023-05-27,Trany,1,570000,Rabun Used Car Sales,Chevrolet,Camaro,41000,85257-3102,7817092,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_014112,2023-05-27,Tzipora,1,13500,Race Car Help,Ford,Taurus,22000,78758-7841,7618117,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_014113,2023-05-27,Tziporah,1,13500,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,34000,06457-3834,6471119,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014114,2023-05-27,Violet,1,680000,U-Haul CO,Subaru,Forester,17000,78758-7841,7825808,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014115,2023-05-27,Austin,1,13500,Star Enterprises Inc,Mitsubishi,3000GT,39000,99301-3882,6589696,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_014116,2023-05-27,Avery,1,2800000,Suburban Ford,BMW,528i,31000,53546-9427,7708640,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C_CND_014117,2023-05-27,Stella,1,980000,Star Enterprises Inc,Volkswagen,Golf,17000,99301-3882,7319409,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014118,2023-05-27,Benjamin,1,13500,U-Haul CO,Chrysler,300M,22001,78758-7841,8519667,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_014119,2023-05-27,Blake,0,2410000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,27001,06457-3834,7241824,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014120,2023-05-27,Brandon,1,915500,C & M Motors Inc,Volkswagen,Passat,13501,60504-7114,7699444,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014121,2023-05-27,Brian,1,1740000,Capitol KIA,Cadillac,Eldorado,17001,38701-8047,8195500,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_014122,2023-05-27,Lia,0,1675000,Star Enterprises Inc,Cadillac,Eldorado,60501,99301-3882,7264453,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_014123,2023-05-27,Liana,1,13500,Suburban Ford,Dodge,Ram Van,31001,53546-9427,6040127,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014124,2023-05-27,Liliana,0,1700000,Tri-State Mack Inc,Cadillac,Eldorado,37001,85257-3102,8914931,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014125,2023-05-27,Lily,1,1580000,U-Haul CO,Ford,Crown Victoria,20001,78758-7841,8880428,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014126,2023-05-27,Lindsay,1,13500,Buddy Storbeck's Diesel Service Inc,BMW,328i,69000,06457-3834,6502865,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
C_CND_014127,2023-05-27,Hugo,0,13500,Capitol KIA,Nissan,Pathfinder,46000,38701-8047,8365217,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_014128,2023-05-27,London,1,820000,Capitol KIA,Toyota,4Runner,26000,38701-8047,6756109,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_014129,2023-05-27,Lena,1,691000,Motor Vehicle Branch Office,Chevrolet,Corvette,35001,78758-7841,7848118,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_014130,2023-05-27,Alexy,0,985000,Nebo Chevrolet,Dodge,Ram Van,19001,06457-3834,6665652,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_014131,2023-05-27,Cameron,1,13500,Diehl Motor CO Inc,Ford,Focus,17000,06457-3834,7521165,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014132,2023-05-27,Charles,1,950000,Iceberg Rentals,Chevrolet,Prizm,15000,53546-9427,8057623,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014133,2023-05-27,Axel,1,1506000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LS400,13601,99301-3882,7266222,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_014134,2023-05-27,Dereck,1,2270000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,25001,53546-9427,6331624,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_014135,2023-05-27,Lucas,1,665000,Rabun Used Car Sales,Mercedes-B,SLK230,14001,85257-3102,6851630,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014136,2023-05-28,Yasmine,1,2100000,Enterprise Rent A Car,Hyundai,Sonata,21001,60504-7114,8340316,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
C_CND_014137,2023-05-28,Allya,1,13500,Gartner Buick Hyundai Saab,Oldsmobile,Cutlass,46001,38701-8047,6458692,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_014138,2023-05-28,Stanley,1,3600000,Hatfield Volkswagen,Chrysler,LHS,51001,99301-3882,7945362,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014139,2023-05-28,Delia,1,1500000,Iceberg Rentals,Audi,A6,13001,53546-9427,7538413,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C_CND_014140,2023-05-28,Walid,1,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,21001,85257-3102,7342331,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_014141,2023-05-28,Carine,1,2050000,Motor Vehicle Branch Office,Ford,Mustang,31001,78758-7841,7568047,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014142,2023-05-28,Audrey,1,795000,Nebo Chevrolet,Volkswagen,Passat,12001,06457-3834,7679924,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014143,2023-05-28,Theo,1,2000000,New Castle Ford Lincoln Mercury,Chrysler,LHS,26001,60504-7114,8265082,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014144,2023-05-28,Alyssa,1,13500,Pars Auto Sales,Lexus,LX470,22001,38701-8047,7237797,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_014145,2023-05-28,Steven,1,1670000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,3000GT,19001,99301-3882,7488232,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_014146,2023-05-28,Vera,1,13500,Scrivener Performance Engineering,Mercury,Cougar,33000,38701-8047,6724689,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_014147,2023-05-28,Veronica,1,787500,Star Enterprises Inc,Chevrolet,Lumina,42500,99301-3882,6762309,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014148,2023-05-28,Adina,1,1100000,Nebo Chevrolet,Infiniti,I30,21000,06457-3834,7332389,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014149,2023-05-28,Violet,0,1330000,Tri-State Mack Inc,Audi,A6,13000,85257-3102,6763155,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_014150,2023-05-28,Vivian,1,770000,U-Haul CO,Cadillac,Eldorado,85000,78758-7841,6634155,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_014151,2023-05-28,Vivienne,1,13500,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,43000,53546-9427,8885791,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
C_CND_014152,2023-05-28,Willa,1,13500,Rabun Used Car Sales,Buick,Regal,43000,85257-3102,6259859,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014153,2023-05-28,Yael,1,711000,Race Car Help,Audi,A6,25000,78758-7841,7295310,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_014154,2023-05-28,Alma,1,13500,Rabun Used Car Sales,Lexus,ES300,27000,85257-3102,8090738,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_014155,2023-05-28,Yasmine,1,461500,Saab-Belle Dodge,Acura,RL,24500,60504-7114,8958027,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_014156,2023-05-28,Stephanie,1,1202000,Suburban Ford,Honda,Passport,26200,53546-9427,8860143,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_014157,2023-05-28,Bryce,1,1800000,Chrysler Plymouth,Volvo,S40,36000,53546-9427,7850348,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
C_CND_014158,2023-05-28,Bryson,0,13500,Classic Chevy,Lincoln,Navigator,19000,85257-3102,7238908,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_014159,2023-05-28,Caleb,0,1105000,Clay Johnson Auto Sales,Nissan,Frontier,18500,78758-7841,8356423,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014160,2023-05-28,Cameron,0,1200000,Diehl Motor CO Inc,Ford,Contour,62000,06457-3834,6092888,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_014161,2023-05-28,Carmelo,1,13500,Enterprise Rent A Car,Mercedes-B,S-Class,39000,60504-7114,8553847,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_014162,2023-05-28,Summer,1,13500,Tri-State Mack Inc,Volkswagen,Beetle,21000,85257-3102,8137623,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014163,2023-05-28,Cayden,1,2160000,Hatfield Volkswagen,Chevrolet,Corvette,46000,99301-3882,6409120,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_014164,2023-05-28,Chad,0,1050000,Iceberg Rentals,Toyota,RAV4,22000,53546-9427,7938873,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014165,2023-05-28,Alana,1,810000,Motor Vehicle Branch Office,Mercury,Mountaineer,21000,78758-7841,7184161,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_014166,2023-05-28,Lucia,1,13500,Chrysler of Tri-Cities,Oldsmobile,Aurora,34000,99301-3882,7753715,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_014167,2023-05-28,Luna,1,480000,Chrysler Plymouth,Chrysler,Sebring Coupe,46000,53546-9427,8690616,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_014168,2023-05-28,Luz,1,13500,Classic Chevy,Volvo,C70,17000,85257-3102,6888020,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_014169,2023-05-28,Madeline,1,1420000,Clay Johnson Auto Sales,Volvo,C70,12000,78758-7841,7173386,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_014170,2023-05-28,Ian,1,720000,Chrysler Plymouth,Mercedes-B,SL-Class,38000,53546-9427,6527270,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_014171,2023-05-28,Isaiah,1,600000,Diehl Motor CO Inc,Porsche,Carrera Coupe,16000,06457-3834,6982605,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_014172,2023-05-28,Makayla,1,2960000,Gartner Buick Hyundai Saab,Ford,F-Series,14000,38701-8047,6771836,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_014173,2023-05-28,Mariah,1,13500,Iceberg Rentals,Jaguar,S-Type,45000,53546-9427,6814251,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
